@relation SMILEfeaturesLive

@attribute mfcc_sma[1]_max numeric
@attribute mfcc_sma[1]_min numeric
@attribute mfcc_sma[1]_range numeric
@attribute mfcc_sma[1]_maxPos numeric
@attribute mfcc_sma[1]_minPos numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc1 numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[1]_linregerrA numeric
@attribute mfcc_sma[1]_linregerrQ numeric
@attribute mfcc_sma[1]_stddev numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[1]_kurtosis numeric
@attribute mfcc_sma[1]_quartile1 numeric
@attribute mfcc_sma[1]_quartile2 numeric
@attribute mfcc_sma[1]_quartile3 numeric
@attribute mfcc_sma[1]_iqr1-2 numeric
@attribute mfcc_sma[1]_iqr2-3 numeric
@attribute mfcc_sma[1]_iqr1-3 numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_min numeric
@attribute mfcc_sma[2]_range numeric
@attribute mfcc_sma[2]_maxPos numeric
@attribute mfcc_sma[2]_minPos numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc1 numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[2]_linregerrA numeric
@attribute mfcc_sma[2]_linregerrQ numeric
@attribute mfcc_sma[2]_stddev numeric
@attribute mfcc_sma[2]_skewness numeric
@attribute mfcc_sma[2]_kurtosis numeric
@attribute mfcc_sma[2]_quartile1 numeric
@attribute mfcc_sma[2]_quartile2 numeric
@attribute mfcc_sma[2]_quartile3 numeric
@attribute mfcc_sma[2]_iqr1-2 numeric
@attribute mfcc_sma[2]_iqr2-3 numeric
@attribute mfcc_sma[2]_iqr1-3 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[3]_min numeric
@attribute mfcc_sma[3]_range numeric
@attribute mfcc_sma[3]_maxPos numeric
@attribute mfcc_sma[3]_minPos numeric
@attribute mfcc_sma[3]_amean numeric
@attribute mfcc_sma[3]_linregc1 numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[3]_linregerrA numeric
@attribute mfcc_sma[3]_linregerrQ numeric
@attribute mfcc_sma[3]_stddev numeric
@attribute mfcc_sma[3]_skewness numeric
@attribute mfcc_sma[3]_kurtosis numeric
@attribute mfcc_sma[3]_quartile1 numeric
@attribute mfcc_sma[3]_quartile2 numeric
@attribute mfcc_sma[3]_quartile3 numeric
@attribute mfcc_sma[3]_iqr1-2 numeric
@attribute mfcc_sma[3]_iqr2-3 numeric
@attribute mfcc_sma[3]_iqr1-3 numeric
@attribute mfcc_sma[4]_max numeric
@attribute mfcc_sma[4]_min numeric
@attribute mfcc_sma[4]_range numeric
@attribute mfcc_sma[4]_maxPos numeric
@attribute mfcc_sma[4]_minPos numeric
@attribute mfcc_sma[4]_amean numeric
@attribute mfcc_sma[4]_linregc1 numeric
@attribute mfcc_sma[4]_linregc2 numeric
@attribute mfcc_sma[4]_linregerrA numeric
@attribute mfcc_sma[4]_linregerrQ numeric
@attribute mfcc_sma[4]_stddev numeric
@attribute mfcc_sma[4]_skewness numeric
@attribute mfcc_sma[4]_kurtosis numeric
@attribute mfcc_sma[4]_quartile1 numeric
@attribute mfcc_sma[4]_quartile2 numeric
@attribute mfcc_sma[4]_quartile3 numeric
@attribute mfcc_sma[4]_iqr1-2 numeric
@attribute mfcc_sma[4]_iqr2-3 numeric
@attribute mfcc_sma[4]_iqr1-3 numeric
@attribute mfcc_sma[5]_max numeric
@attribute mfcc_sma[5]_min numeric
@attribute mfcc_sma[5]_range numeric
@attribute mfcc_sma[5]_maxPos numeric
@attribute mfcc_sma[5]_minPos numeric
@attribute mfcc_sma[5]_amean numeric
@attribute mfcc_sma[5]_linregc1 numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[5]_linregerrA numeric
@attribute mfcc_sma[5]_linregerrQ numeric
@attribute mfcc_sma[5]_stddev numeric
@attribute mfcc_sma[5]_skewness numeric
@attribute mfcc_sma[5]_kurtosis numeric
@attribute mfcc_sma[5]_quartile1 numeric
@attribute mfcc_sma[5]_quartile2 numeric
@attribute mfcc_sma[5]_quartile3 numeric
@attribute mfcc_sma[5]_iqr1-2 numeric
@attribute mfcc_sma[5]_iqr2-3 numeric
@attribute mfcc_sma[5]_iqr1-3 numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_min numeric
@attribute mfcc_sma[6]_range numeric
@attribute mfcc_sma[6]_maxPos numeric
@attribute mfcc_sma[6]_minPos numeric
@attribute mfcc_sma[6]_amean numeric
@attribute mfcc_sma[6]_linregc1 numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[6]_linregerrA numeric
@attribute mfcc_sma[6]_linregerrQ numeric
@attribute mfcc_sma[6]_stddev numeric
@attribute mfcc_sma[6]_skewness numeric
@attribute mfcc_sma[6]_kurtosis numeric
@attribute mfcc_sma[6]_quartile1 numeric
@attribute mfcc_sma[6]_quartile2 numeric
@attribute mfcc_sma[6]_quartile3 numeric
@attribute mfcc_sma[6]_iqr1-2 numeric
@attribute mfcc_sma[6]_iqr2-3 numeric
@attribute mfcc_sma[6]_iqr1-3 numeric
@attribute mfcc_sma[7]_max numeric
@attribute mfcc_sma[7]_min numeric
@attribute mfcc_sma[7]_range numeric
@attribute mfcc_sma[7]_maxPos numeric
@attribute mfcc_sma[7]_minPos numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_linregc1 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_linregerrA numeric
@attribute mfcc_sma[7]_linregerrQ numeric
@attribute mfcc_sma[7]_stddev numeric
@attribute mfcc_sma[7]_skewness numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[7]_quartile1 numeric
@attribute mfcc_sma[7]_quartile2 numeric
@attribute mfcc_sma[7]_quartile3 numeric
@attribute mfcc_sma[7]_iqr1-2 numeric
@attribute mfcc_sma[7]_iqr2-3 numeric
@attribute mfcc_sma[7]_iqr1-3 numeric
@attribute mfcc_sma[8]_max numeric
@attribute mfcc_sma[8]_min numeric
@attribute mfcc_sma[8]_range numeric
@attribute mfcc_sma[8]_maxPos numeric
@attribute mfcc_sma[8]_minPos numeric
@attribute mfcc_sma[8]_amean numeric
@attribute mfcc_sma[8]_linregc1 numeric
@attribute mfcc_sma[8]_linregc2 numeric
@attribute mfcc_sma[8]_linregerrA numeric
@attribute mfcc_sma[8]_linregerrQ numeric
@attribute mfcc_sma[8]_stddev numeric
@attribute mfcc_sma[8]_skewness numeric
@attribute mfcc_sma[8]_kurtosis numeric
@attribute mfcc_sma[8]_quartile1 numeric
@attribute mfcc_sma[8]_quartile2 numeric
@attribute mfcc_sma[8]_quartile3 numeric
@attribute mfcc_sma[8]_iqr1-2 numeric
@attribute mfcc_sma[8]_iqr2-3 numeric
@attribute mfcc_sma[8]_iqr1-3 numeric
@attribute mfcc_sma[9]_max numeric
@attribute mfcc_sma[9]_min numeric
@attribute mfcc_sma[9]_range numeric
@attribute mfcc_sma[9]_maxPos numeric
@attribute mfcc_sma[9]_minPos numeric
@attribute mfcc_sma[9]_amean numeric
@attribute mfcc_sma[9]_linregc1 numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_linregerrA numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[9]_skewness numeric
@attribute mfcc_sma[9]_kurtosis numeric
@attribute mfcc_sma[9]_quartile1 numeric
@attribute mfcc_sma[9]_quartile2 numeric
@attribute mfcc_sma[9]_quartile3 numeric
@attribute mfcc_sma[9]_iqr1-2 numeric
@attribute mfcc_sma[9]_iqr2-3 numeric
@attribute mfcc_sma[9]_iqr1-3 numeric
@attribute mfcc_sma[10]_max numeric
@attribute mfcc_sma[10]_min numeric
@attribute mfcc_sma[10]_range numeric
@attribute mfcc_sma[10]_maxPos numeric
@attribute mfcc_sma[10]_minPos numeric
@attribute mfcc_sma[10]_amean numeric
@attribute mfcc_sma[10]_linregc1 numeric
@attribute mfcc_sma[10]_linregc2 numeric
@attribute mfcc_sma[10]_linregerrA numeric
@attribute mfcc_sma[10]_linregerrQ numeric
@attribute mfcc_sma[10]_stddev numeric
@attribute mfcc_sma[10]_skewness numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[10]_quartile1 numeric
@attribute mfcc_sma[10]_quartile2 numeric
@attribute mfcc_sma[10]_quartile3 numeric
@attribute mfcc_sma[10]_iqr1-2 numeric
@attribute mfcc_sma[10]_iqr2-3 numeric
@attribute mfcc_sma[10]_iqr1-3 numeric
@attribute mfcc_sma[11]_max numeric
@attribute mfcc_sma[11]_min numeric
@attribute mfcc_sma[11]_range numeric
@attribute mfcc_sma[11]_maxPos numeric
@attribute mfcc_sma[11]_minPos numeric
@attribute mfcc_sma[11]_amean numeric
@attribute mfcc_sma[11]_linregc1 numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute mfcc_sma[11]_linregerrA numeric
@attribute mfcc_sma[11]_linregerrQ numeric
@attribute mfcc_sma[11]_stddev numeric
@attribute mfcc_sma[11]_skewness numeric
@attribute mfcc_sma[11]_kurtosis numeric
@attribute mfcc_sma[11]_quartile1 numeric
@attribute mfcc_sma[11]_quartile2 numeric
@attribute mfcc_sma[11]_quartile3 numeric
@attribute mfcc_sma[11]_iqr1-2 numeric
@attribute mfcc_sma[11]_iqr2-3 numeric
@attribute mfcc_sma[11]_iqr1-3 numeric
@attribute mfcc_sma[12]_max numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_range numeric
@attribute mfcc_sma[12]_maxPos numeric
@attribute mfcc_sma[12]_minPos numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc1 numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute mfcc_sma[12]_linregerrA numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute mfcc_sma[12]_stddev numeric
@attribute mfcc_sma[12]_skewness numeric
@attribute mfcc_sma[12]_kurtosis numeric
@attribute mfcc_sma[12]_quartile1 numeric
@attribute mfcc_sma[12]_quartile2 numeric
@attribute mfcc_sma[12]_quartile3 numeric
@attribute mfcc_sma[12]_iqr1-2 numeric
@attribute mfcc_sma[12]_iqr2-3 numeric
@attribute mfcc_sma[12]_iqr1-3 numeric
@attribute speaker numeric

@data

8.995063e+00,-4.942232e+01,5.841739e+01,6.900000e+01,2.400000e+01,-1.066055e+01,2.465500e-02,-1.481492e+01,1.044586e+01,1.565782e+02,1.274226e+01,-8.111606e-01,3.280251e+00,-2.032088e+01,-7.338415e+00,-7.250223e-01,1.298246e+01,6.613393e+00,1.959586e+01,1.465741e+01,-4.881323e+01,6.347064e+01,6.500000e+01,4.000000e+01,-7.907990e+00,2.307384e-02,-1.179593e+01,9.727973e+00,1.547138e+02,1.264051e+01,-1.057692e+00,4.049141e+00,-1.427964e+01,-5.110635e+00,9.699785e-01,9.169008e+00,6.080613e+00,1.524962e+01,7.827951e+01,-1.214013e+00,7.949352e+01,1.260000e+02,1.970000e+02,2.970212e+01,-3.084598e-02,3.489967e+01,1.246344e+01,2.776372e+02,1.693208e+01,7.339501e-01,3.678923e+00,1.944253e+01,2.894036e+01,3.691276e+01,9.497835e+00,7.972401e+00,1.747024e+01,9.252017e+00,-7.338078e+01,8.263279e+01,1.490000e+02,2.750000e+02,-1.917519e+01,-4.006351e-02,-1.242449e+01,1.665800e+01,3.899318e+02,2.012989e+01,-6.990882e-01,2.494361e+00,-3.208133e+01,-1.432726e+01,-1.463385e+00,1.775407e+01,1.286388e+01,3.061794e+01,4.158066e+01,-2.343238e+01,6.501305e+01,1.890000e+02,1.620000e+02,1.023951e+01,-3.225501e-03,1.078301e+01,1.188146e+01,2.058695e+02,1.435160e+01,-3.676916e-01,2.504494e+00,-2.978962e-03,1.100118e+01,2.226074e+01,1.100416e+01,1.125956e+01,2.226372e+01,2.769232e+01,-3.366089e+01,6.135321e+01,2.810000e+02,3.000000e+02,-2.825231e+00,3.360229e-02,-8.487217e+00,8.977307e+00,1.459759e+02,1.251900e+01,-9.779518e-03,3.268896e+00,-9.223982e+00,-1.862283e+00,3.033777e+00,7.361699e+00,4.896061e+00,1.225776e+01,5.274097e+01,-3.401715e+01,8.675812e+01,4.800000e+01,2.390000e+02,1.541553e+01,-3.447377e-02,2.122436e+01,1.372379e+01,2.863382e+02,1.725261e+01,-4.236292e-01,2.763388e+00,4.121057e+00,1.643710e+01,2.867061e+01,1.231604e+01,1.223351e+01,2.454955e+01,3.458012e+01,-4.853212e+01,8.311224e+01,4.200000e+01,2.370000e+02,-5.699593e+00,-2.995536e-02,-6.521145e-01,1.306909e+01,2.652682e+02,1.654724e+01,-1.725573e-01,2.958247e+00,-1.607413e+01,-3.965050e+00,4.245541e+00,1.210908e+01,8.210591e+00,2.031967e+01,4.321010e+01,-1.318480e+01,5.639489e+01,1.820000e+02,1.680000e+02,1.885608e+01,1.256340e-02,1.673914e+01,9.593380e+00,1.394024e+02,1.187034e+01,-4.635169e-01,2.659367e+00,1.075694e+01,2.148293e+01,2.720920e+01,1.072600e+01,5.726263e+00,1.645226e+01,2.599307e+01,-4.344574e+01,6.943880e+01,1.170000e+02,1.610000e+02,-4.316668e+00,-5.199061e-03,-3.440626e+00,1.361129e+01,2.779568e+02,1.667975e+01,-2.817615e-01,2.434092e+00,-1.513043e+01,-4.628472e+00,9.892088e+00,1.050196e+01,1.452056e+01,2.502251e+01,4.193933e+01,-1.072541e+01,5.266475e+01,2.600000e+02,3.800000e+01,2.270326e+01,2.243468e-02,1.892302e+01,9.102040e+00,1.216139e+02,1.124303e+01,-7.768667e-01,3.114798e+00,1.507162e+01,2.448518e+01,3.199458e+01,9.413563e+00,7.509394e+00,1.692296e+01,2.371184e+01,-3.304550e+01,5.675735e+01,1.820000e+02,2.850000e+02,-3.641714e+00,-1.686046e-02,-8.007258e-01,1.001727e+01,1.415017e+02,1.200867e+01,4.406083e-02,2.215102e+00,-1.263188e+01,-4.497732e+00,6.818179e+00,8.134151e+00,1.131591e+01,1.945006e+01,5
9.872905e+00,-5.252776e+01,6.240066e+01,3.100000e+01,1.010000e+02,-1.594332e+01,5.309799e-03,-1.663359e+01,1.493319e+01,2.886659e+02,1.699488e+01,-6.026730e-01,2.218165e+00,-2.692305e+01,-9.084832e+00,-1.241854e+00,1.783822e+01,7.842978e+00,2.568120e+01,2.086296e+01,-3.132758e+01,5.219054e+01,1.430000e+02,2.090000e+02,-9.323691e+00,-1.750933e-02,-7.047478e+00,1.011053e+01,1.421382e+02,1.199494e+01,2.747534e-01,2.326138e+00,-1.966916e+01,-1.068527e+01,5.405946e-01,8.983895e+00,1.122586e+01,2.020976e+01,4.341977e+01,-1.267754e+01,5.609731e+01,9.400000e+01,1.750000e+02,2.116616e+01,-2.776961e-02,2.477621e+01,8.262052e+00,1.169043e+02,1.101280e+01,-1.589572e-01,3.315234e+00,1.528916e+01,2.114473e+01,2.743243e+01,5.855573e+00,6.287704e+00,1.214328e+01,1.311167e+01,-5.432305e+01,6.743472e+01,2.000000e+02,1.470000e+02,-1.657925e+01,6.085670e-03,-1.737039e+01,1.119211e+01,1.840320e+02,1.357359e+01,-4.412918e-01,2.595395e+00,-2.630555e+01,-1.504120e+01,-5.356977e+00,1.126435e+01,9.684218e+00,2.094857e+01,4.075325e+01,-2.619123e+01,6.694448e+01,5.100000e+01,2.280000e+02,9.996205e+00,-3.691051e-02,1.479457e+01,1.131244e+01,1.943123e+02,1.421429e+01,-3.433309e-01,2.754585e+00,3.863486e-01,1.223827e+01,1.930456e+01,1.185192e+01,7.066290e+00,1.891821e+01,1.505167e+00,-5.065893e+01,5.216410e+01,9.700000e+01,1.130000e+02,-2.228738e+01,8.890918e-03,-2.344320e+01,1.071881e+01,1.577624e+02,1.257820e+01,-1.841824e-01,2.115909e+00,-3.133487e+01,-2.343924e+01,-1.102438e+01,7.895632e+00,1.241485e+01,2.031049e+01,3.596868e+01,-2.852132e+01,6.448999e+01,1.280000e+02,4.000000e+01,9.478520e+00,1.270437e-02,7.826953e+00,1.461819e+01,2.929578e+02,1.714275e+01,-4.750979e-01,2.057012e+00,-3.869287e+00,1.447347e+01,2.298253e+01,1.834275e+01,8.509065e+00,2.685182e+01,2.653288e+01,-3.788919e+01,6.442207e+01,1.550000e+02,1.360000e+02,-3.235691e+00,3.263310e-02,-7.477994e+00,1.053576e+01,1.730243e+02,1.338168e+01,1.671391e-01,2.547112e+00,-1.225321e+01,-4.189332e+00,5.467879e+00,8.063873e+00,9.657211e+00,1.772108e+01,3.506334e+01,-3.039369e+01,6.545702e+01,2.340000e+02,6.200000e+01,1.223219e+01,4.665802e-02,6.166646e+00,9.072813e+00,1.367453e+02,1.221078e+01,-1.000108e+00,3.802222e+00,5.790819e+00,1.506185e+01,2.073822e+01,9.271029e+00,5.676373e+00,1.494740e+01,1.925690e+01,-3.684047e+01,5.609736e+01,3.900000e+01,1.200000e+02,-6.243804e+00,-7.423603e-03,-5.278735e+00,1.111250e+01,1.618313e+02,1.273358e+01,-1.820468e-01,2.128994e+00,-1.626033e+01,-6.989045e+00,4.948342e+00,9.271286e+00,1.193739e+01,2.120867e+01,3.774190e+01,-1.088471e+01,4.862661e+01,3.100000e+01,1.250000e+02,1.373821e+01,-2.565296e-02,1.707309e+01,9.260986e+00,1.229270e+02,1.125445e+01,-2.143883e-01,2.281022e+00,5.072390e+00,1.521807e+01,2.190154e+01,1.014569e+01,6.683466e+00,1.682915e+01,1.120585e+01,-3.529618e+01,4.650203e+01,2.900000e+01,6.300000e+01,-6.073779e+00,2.159763e-02,-8.881471e+00,8.462846e+00,1.075302e+02,1.049658e+01,-6.207194e-01,2.787693e+00,-1.246394e+01,-4.476559e+00,2.561814e+00,7.987381e+00,7.038373e+00,1.502575e+01,4
3.268216e+01,-3.412352e+01,6.680568e+01,6.600000e+01,8.200000e+01,-8.380051e-02,-1.446588e-02,2.780443e+00,1.624062e+01,3.234769e+02,1.806171e+01,2.912786e-01,1.692398e+00,-1.510191e+01,-6.793209e+00,1.713758e+01,8.308702e+00,2.393079e+01,3.223949e+01,1.863047e+01,-4.570793e+01,6.433840e+01,1.860000e+02,7.200000e+01,-6.559784e+00,1.107060e-02,-8.751763e+00,1.118779e+01,1.811672e+02,1.351950e+01,-8.257407e-01,2.882965e+00,-1.743843e+01,-9.068730e-01,2.407725e+00,1.653156e+01,3.314598e+00,1.984616e+01,6.441213e+01,-2.745262e+00,6.715739e+01,2.680000e+02,1.480000e+02,2.136794e+01,1.821418e-02,1.776153e+01,1.002474e+01,1.791516e+02,1.354654e+01,1.468048e+00,4.725108e+00,1.405579e+01,1.699481e+01,2.531735e+01,2.939024e+00,8.322542e+00,1.126157e+01,1.599604e+01,-5.955676e+01,7.555281e+01,8.500000e+01,1.680000e+02,-9.879426e+00,5.144811e-03,-1.089810e+01,1.128508e+01,2.197271e+02,1.483492e+01,-1.342915e+00,4.348339e+00,-1.563119e+01,-5.272011e+00,3.040178e-01,1.035918e+01,5.576029e+00,1.593521e+01,4.001939e+01,-2.740905e+01,6.742844e+01,9.300000e+01,2.940000e+02,9.293861e+00,-1.028068e-02,1.132944e+01,1.136431e+01,1.913323e+02,1.388238e+01,-6.222842e-01,2.681053e+00,-2.706416e-01,1.287815e+01,1.963770e+01,1.314879e+01,6.759548e+00,1.990834e+01,2.478136e+01,-3.707379e+01,6.185516e+01,1.640000e+02,2.660000e+02,-6.796770e+00,3.660342e-03,-7.521517e+00,8.275778e+00,1.225054e+02,1.107616e+01,-1.289028e-02,3.652994e+00,-1.278121e+01,-6.745296e+00,-5.577133e-01,6.035918e+00,6.187583e+00,1.222350e+01,3.569846e+01,-2.922458e+01,6.492304e+01,8.200000e+01,7.000000e+01,8.875082e+00,2.852779e-03,8.310232e+00,1.193026e+01,2.001489e+02,1.415118e+01,-6.871650e-01,2.499142e+00,-4.528721e-01,1.334752e+01,1.989948e+01,1.380040e+01,6.551959e+00,2.035235e+01,2.164531e+01,-3.591413e+01,5.755944e+01,9.800000e+01,2.250000e+02,-6.578981e+00,-7.956037e-03,-5.003686e+00,7.683578e+00,9.821390e+01,9.952148e+00,2.258260e-01,3.278690e+00,-1.328791e+01,-6.759020e+00,-9.493499e-01,6.528885e+00,5.809670e+00,1.233856e+01,3.617100e+01,-1.040887e+01,4.657987e+01,2.390000e+02,1.680000e+02,1.460858e+01,-5.327117e-04,1.471406e+01,6.614522e+00,7.106360e+01,8.430143e+00,6.868363e-02,3.000678e+00,9.316189e+00,1.428998e+01,1.950784e+01,4.973792e+00,5.217864e+00,1.019166e+01,2.450478e+01,-3.203542e+01,5.654020e+01,1.550000e+02,2.560000e+02,-7.024750e+00,-3.987940e-03,-6.235138e+00,6.886388e+00,8.510246e+01,9.236414e+00,6.632374e-02,3.711558e+00,-1.179311e+01,-7.105165e+00,-2.150525e+00,4.687940e+00,4.954640e+00,9.642580e+00,3.746366e+01,-1.632677e+01,5.379043e+01,2.000000e+02,2.340000e+02,1.128447e+01,3.250701e-03,1.064083e+01,5.804065e+00,6.110550e+01,7.825873e+00,7.903721e-02,4.241057e+00,6.965801e+00,1.095008e+01,1.552653e+01,3.984281e+00,4.576449e+00,8.560730e+00,1.377279e+01,-3.603083e+01,4.980362e+01,6.600000e+01,1.580000e+02,-9.011935e+00,-2.114341e-03,-8.593296e+00,6.802766e+00,7.470285e+01,8.646477e+00,-4.868338e-01,3.181925e+00,-1.324820e+01,-7.749148e+00,-3.356780e+00,5.499055e+00,4.392368e+00,9.891423e+00,3
4.955588e+01,-2.335792e+01,7.291380e+01,2.300000e+02,1.990000e+02,1.844236e+00,2.609243e-02,-4.626688e+00,1.524584e+01,3.012018e+02,1.775431e+01,5.873406e-01,2.079806e+00,-1.417734e+01,-4.895168e+00,1.634764e+01,9.282169e+00,2.124280e+01,3.052497e+01,2.809100e+01,-4.442097e+01,7.251197e+01,1.030000e+02,3.550000e+02,-2.948713e+00,-1.336128e-02,3.648847e-01,8.818781e+00,1.554796e+02,1.261564e+01,-7.699386e-01,4.334713e+00,-6.916234e+00,-1.412632e+00,3.793797e+00,5.503602e+00,5.206429e+00,1.071003e+01,3.678945e+01,-2.963733e+01,6.642677e+01,3.050000e+02,3.960000e+02,9.561889e-01,-1.123121e-02,3.741529e+00,7.797820e+00,1.213419e+02,1.113276e+01,2.078677e-01,4.049898e+00,-4.379709e+00,7.129976e-01,5.723005e+00,5.092706e+00,5.010007e+00,1.010271e+01,2.920266e+01,-4.528879e+01,7.449145e+01,2.430000e+02,3.690000e+02,-7.763630e+00,1.182021e-02,-1.069504e+01,9.861770e+00,1.857708e+02,1.373487e+01,-5.727931e-01,3.630516e+00,-1.198314e+01,-5.837743e+00,-8.432003e-01,6.145397e+00,4.994543e+00,1.113994e+01,4.007891e+01,-2.552522e+01,6.560413e+01,4.090000e+02,3.280000e+02,3.422586e+00,2.836060e-02,-3.610842e+00,8.623114e+00,1.234565e+02,1.183269e+01,5.276310e-01,3.903462e+00,-3.112512e+00,2.106623e+00,9.655307e+00,5.219135e+00,7.548683e+00,1.276782e+01,1.905868e+01,-5.914531e+01,7.820399e+01,4.200000e+02,4.020000e+02,-1.505585e+01,-2.578311e-03,-1.441643e+01,1.412065e+01,2.916577e+02,1.708200e+01,-7.902982e-01,2.733038e+00,-2.861341e+01,-9.204007e+00,-2.745016e+00,1.940940e+01,6.458991e+00,2.586840e+01,2.874131e+01,-3.199407e+01,6.073538e+01,1.080000e+02,4.020000e+02,2.427979e+00,-1.141053e-02,5.257790e+00,8.501873e+00,1.203308e+02,1.109102e+01,-4.335987e-01,3.289416e+00,-3.093330e+00,3.575975e+00,9.202374e+00,6.669305e+00,5.626399e+00,1.229570e+01,3.043449e+01,-4.285276e+01,7.328725e+01,2.230000e+02,3.790000e+02,1.795235e+00,8.232490e-03,-2.464229e-01,9.562220e+00,1.503645e+02,1.231907e+01,-9.212281e-01,3.758541e+00,-3.783092e+00,4.974022e+00,1.039295e+01,8.757113e+00,5.418932e+00,1.417605e+01,3.942541e+01,-2.562578e+01,6.505119e+01,2.220000e+02,3.790000e+02,1.012862e+01,-2.391224e-03,1.072164e+01,9.506924e+00,1.539148e+02,1.241098e+01,-6.669782e-01,3.297278e+00,4.584091e+00,1.201161e+01,1.821669e+01,7.427520e+00,6.205081e+00,1.363260e+01,3.235554e+01,-4.867045e+01,8.102599e+01,2.230000e+02,3.580000e+02,1.187641e+00,-9.733284e-03,3.601496e+00,1.345904e+01,2.676250e+02,1.641874e+01,-6.314361e-01,2.760950e+00,-1.011321e+01,5.481121e+00,1.309686e+01,1.559433e+01,7.615734e+00,2.321006e+01,3.475859e+01,-2.360077e+01,5.835937e+01,1.230000e+02,1.310000e+02,6.410837e+00,-6.522828e-03,8.028498e+00,7.449990e+00,9.765298e+01,9.926166e+00,-7.231719e-01,3.701438e+00,2.217756e+00,8.182281e+00,1.257589e+01,5.964524e+00,4.393606e+00,1.035813e+01,2.507622e+01,-3.413342e+01,5.920964e+01,2.410000e+02,1.850000e+02,-2.611042e+00,-3.999817e-03,-1.619087e+00,7.516513e+00,9.827699e+01,9.930071e+00,-2.404450e-01,3.399156e+00,-7.677492e+00,-2.157351e+00,3.463923e+00,5.520141e+00,5.621274e+00,1.114141e+01,1
