name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.541423e+00;2.598500e+00;-1.558797e+00;5.585407e-01;-3.191553e-01;5.566150e-01;-6.280454e-01;3.658131e-01;-8.941457e-02;5.503003e-02;-1.892344e-01;3.004165e-01;1.141915e+00;-1.120034e+00;-8.275382e-02;4.754860e-01;1.061126e-01;-1.810764e-01;-1.823785e-01;1.914237e-01;-3.320010e-01;-2.243643e-01;3.399654e-01;-2.017594e-01;-1.207185e-01;8.152029e-01
'unknown';0.010000;-2.198203e+00;3.236125e+00;-3.824049e+00;3.894549e+00;-3.493558e+00;2.760556e+00;-1.885619e+00;1.057403e+00;-4.177371e-01;3.501079e-02;9.850433e-02;-4.820000e-02;8.802891e-01;-4.976562e+00;3.711325e+00;-1.024846e+00;2.640191e-01;-8.736354e-01;6.700886e-01;1.596921e-01;-1.768143e-01;-4.768109e-01;7.318135e-01;-6.050832e-01;7.403505e-01;2.445020e+00;-4.698095e-01;-1.181057e+00;1.295491e+00;6.637543e-01;6.630970e-01;-1.859242e-01;3.723595e-01;-2.460079e-02;2.599421e-01;3.092422e-01;-1.587178e-01;-6.935179e-01;3.467621e+00
'unknown';0.020000;-1.160802e+01;1.137444e+01;-5.881958e+00;8.454292e-01;1.510029e-01;1.402797e+00;-2.197417e+00;1.300364e+00;-2.382043e-01;2.576447e-01;-9.954243e-01;1.526182e+00;5.269431e+00;-6.924021e+00;1.628318e+00;5.516580e-01;1.236365e+00;-9.472972e-01;-4.120144e-01;-6.479547e-02;-1.022878e+00;-1.017538e+00;1.416466e+00;-9.901072e-01;-5.231429e-01;4.566377e+00;8.195505e-01;-2.427476e+00;1.490946e+00;8.448350e-01;1.460960e+00;3.624511e-03;4.109915e-01;4.295393e-01;9.990522e-01;2.845081e-01;4.682288e-01;-9.960143e-01;6.293848e+00
'unknown';0.030000;-1.907880e+01;1.286941e+01;-2.183249e+00;8.973810e-01;-4.443678e+00;2.649045e+00;1.897169e+00;-1.534254e+00;-2.264952e+00;3.530245e+00;-2.527704e+00;2.938661e+00;9.590384e+00;-2.699172e+00;-2.821695e+00;3.863432e+00;3.538401e+00;3.310401e+00;1.113086e-01;9.521273e-01;9.371548e-01;1.674357e+00;9.205233e-01;-5.823871e-01;-2.755394e+00;1.676779e+01;1.887894e+00;-2.396695e+00;1.152806e+00;5.123816e-01;2.100810e+00;4.796569e-01;5.554868e-01;5.892197e-01;1.076858e+00;1.688921e-01;1.466607e+00;-5.300589e-01;6.758393e+00
'unknown';0.040000;-2.617981e+01;3.324946e+00;1.937890e+00;7.680407e+00;-4.261426e+00;-2.004316e+00;-2.215372e+00;-3.818562e+00;-4.164083e+00;5.334710e+00;-3.637432e+00;-4.109145e+00;1.847684e+01;4.176343e-01;-6.272373e+00;3.451794e+00;3.145525e+00;4.893626e+00;8.541276e-01;1.030695e+00;1.956525e+00;3.830263e+00;1.383216e+00;2.140561e+00;-2.931783e+00;2.544977e+01;1.669911e+00;-8.139695e-01;6.802771e-02;-8.192571e-01;1.483414e+00;1.451120e+00;8.066524e-01;6.485030e-01;1.443364e-01;-2.748732e-02;1.241081e+00;5.240356e-01;3.618470e+00
'unknown';0.050000;-8.408168e+00;-6.847607e+00;1.158319e+01;1.816906e+01;1.526466e+01;5.020656e+00;2.883994e+00;8.302640e+00;9.916989e+00;2.099095e+00;-1.492427e+00;-1.100750e+01;7.811552e+01;7.920783e-01;-4.321803e+00;3.289114e+00;1.871347e+00;6.709950e+00;2.435302e+00;2.389381e+00;1.279583e+00;2.483579e+00;1.592899e+00;5.162620e+00;-7.056237e-01;2.579529e+01;5.642677e-02;9.864256e-01;-1.138754e+00;-1.938439e+00;-8.359488e-01;1.067176e+00;3.668658e-01;-1.205406e-02;-1.207451e+00;4.117210e-01;2.018865e-01;1.310724e+00;-3.146922e+00
'unknown';0.060000;-1.485516e+01;-1.012892e+01;4.493796e+00;7.937212e+00;1.476497e+01;4.487629e+00;2.462643e+00;6.164542e+00;1.282214e+01;7.889297e+00;9.189744e+00;-6.159651e+00;9.825570e+01;-3.200894e-01;-1.691476e+00;1.178956e+00;-2.026394e+00;4.769998e+00;5.681589e+00;3.249840e+00;2.048423e+00;-7.004670e-01;9.428411e-01;2.342791e+00;1.072150e+00;1.814497e+01;-2.865128e-01;1.766234e+00;-9.588448e-01;-1.498212e+00;-2.362946e+00;-2.644750e-01;-1.232737e-01;-3.584874e-03;-1.308889e+00;-2.156442e-01;-1.459059e+00;1.130306e+00;-7.105234e+00
'unknown';0.070000;-2.078073e+01;-2.012670e+00;1.298437e+01;1.012571e+01;1.959288e+01;1.157958e+01;1.150507e+01;-1.278901e-01;1.659833e+00;1.021745e+01;1.687181e+01;4.357957e-01;9.867741e+01;-2.048176e+00;-1.800148e-01;-6.939184e-01;-3.567835e+00;-8.075289e-01;3.033460e+00;1.676884e+00;8.309355e-01;-2.097531e+00;3.199316e+00;3.259302e-01;1.796258e+00;4.685574e+00;2.176522e-01;1.026762e+00;-8.571865e-01;-2.651006e-01;-2.716525e+00;-2.217789e+00;-5.611029e-01;-2.703389e-01;-4.001418e-01;-1.000021e+00;-1.961118e+00;5.492724e-01;-6.857183e+00
'unknown';0.080000;-2.159397e+01;-7.549902e+00;7.132080e+00;1.570112e+00;1.742445e+01;2.312416e+01;9.723289e+00;1.063882e+01;-3.537840e+00;5.989740e+00;-1.105594e+00;-4.470046e+00;9.892076e+01;4.051977e-01;4.879056e-01;6.490864e-01;-1.625942e+00;-3.162366e+00;-7.673262e-01;7.705747e-01;2.162924e+00;-4.236277e-01;-4.982137e-01;-2.736390e+00;1.468807e+00;4.784576e-01;6.374115e-01;4.125071e-01;-2.001253e-01;9.177309e-01;-1.582141e+00;-2.920959e+00;-5.672354e-01;-9.658321e-01;3.150890e-01;-1.498158e+00;-5.896567e-01;4.959068e-01;-3.902971e+00
'unknown';0.090000;-1.527964e+01;-9.037190e+00;6.794455e+00;3.513437e+00;9.897272e+00;1.086969e+01;7.638090e+00;1.022018e+01;7.609323e+00;1.904545e+01;5.284893e+00;-2.871018e+00;1.012109e+02;1.517696e+00;-2.776849e-01;-7.318838e-01;3.456180e-01;-2.906494e+00;-5.429185e+00;8.234995e-01;-1.293622e-01;3.444508e-01;-2.686677e+00;-2.103381e+00;1.842410e+00;3.426353e-01;2.661501e-01;6.679308e-02;7.413092e-03;8.110307e-01;8.410396e-02;-1.582652e+00;-4.397770e-01;-6.837749e-01;4.042833e-01;-1.264400e+00;5.873750e-01;3.989151e-01;-6.824544e-01
