name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;-1.202635e+01;-1.107546e+01;3.722116e+01;-4.600922e+01;4.967580e+01;-3.209186e+01;4.126442e+01;-4.516291e+01;1.251517e+01;-2.030319e+01;-1.493315e+01;-5.073325e+00;1.165523e+02;-4.233073e-01;2.983589e+00;2.432884e+00;-4.506397e-01;-2.721710e-01;-2.899080e+00;-5.891555e+00;3.339625e+00;-9.368540e-01;5.453708e+00;1.213592e+00;1.824750e-01;-1.218214e+00;-1.144089e-01;-2.761702e-01;-6.919848e-01;-5.169411e-02;-4.323983e-01;-6.045054e-01;-2.571086e-01;3.321054e-02;7.508922e-01;6.622909e-01;-2.774845e-01;9.155176e-01;6.354805e-02
'unknown';0.010000;-1.251318e+01;4.112994e+00;4.599028e+01;-4.352039e+01;4.578384e+01;-33;3.781087e+01;-3.530254e+01;1.254307e+01;-1.638973e+01;-2.074329e+01;-3.972929e+00;1.121187e+02;-1.515112e+00;2.466369e+00;1.296085e+00;-7.020550e-01;-1.965807e+00;-2.855227e+00;-7.865352e+00;4.567268e+00;1.633026e+00;7.551993e+00;1.943109e+00;1.362844e+00;-1.001408e+00;-4.462169e-02;-1.447127e+00;-1.311556e+00;-2.830741e-02;-1.612953e-01;-3.204330e-01;1.065653e+00;-6.050188e-01;8.797112e-01;-2.266413e-01;-6.007299e-01;1.445110e+00;3.435890e-01
'unknown';0.020000;-1.389947e+01;-3.751737e+00;4.500101e+01;-4.950684e+01;5.026092e+01;-4.613319e+01;1.353342e+01;-3.339497e+01;7.816958e+00;5.008613e+00;-5.960124e+00;-4.711148e+00;1.126781e+02;-4.494492e-01;1.861348e+00;-4.586399e-01;-5.834026e-01;-1.587344e+00;-5.943533e+00;-6.190199e+00;2.891856e+00;1.532667e+00;7.716020e+00;-5.385888e-01;4.169879e+00;-1.008876e+00;3.819925e-02;-1.483686e+00;-1.381242e+00;-1.489720e-01;-2.663873e-01;9.668125e-01;1.818070e+00;-9.191488e-01;9.111392e-03;-2.105597e+00;-5.338866e-01;1.177900e+00;4.106939e-01
'unknown';0.030000;-1.866535e+01;-2.405471e+00;3.981165e+01;-4.777069e+01;3.955420e+01;-3.934733e+01;1.580316e+01;-2.821054e+01;2.302941e+01;4.800869e+00;-9.704123e+00;1.559806e+00;1.134824e+02;-6.333448e-01;-3.690924e+00;-2.679136e+00;-5.257953e-01;-4.210609e-01;-2.979018e+00;-4.139662e-01;5.384156e-01;2.226942e+00;3.189345e+00;-9.139671e-01;5.414323e+00;3.950623e-01;3.225897e-01;-6.559598e-01;-3.911324e-01;2.613918e-01;7.052446e-01;2.554827e+00;1.895254e+00;-9.874265e-01;-1.462808e+00;-3.927281e+00;2.034491e-01;-6.081532e-01;3.947163e-01
'unknown';0.040000;-1.119751e+01;1.490516e+00;3.801727e+01;-4.680109e+01;4.485390e+01;-5.863586e+01;2.131728e+01;-3.424963e+01;1.493534e+01;7.681603e+00;-2.314568e+01;1.300970e+01;1.108261e+02;-6.731947e-01;-1.356193e+00;-2.485715e+00;-1.283630e+00;-2.376481e+00;1.996878e+00;-5.268971e-01;7.583075e-01;-1.188255e+00;-2.892956e+00;-2.730322e-02;4.046236e+00;1.370209e-01;2.023105e-01;4.346766e-01;5.569956e-01;2.660564e-01;6.725138e-01;3.588731e+00;1.139981e+00;-2.075108e-01;-5.998889e-01;-3.859913e+00;1.375159e+00;-2.755826e+00;5.681413e-01
'unknown';0.050000;-1.703089e+01;-1.696275e+01;3.608648e+01;-4.750224e+01;4.638205e+01;-4.164375e+01;3.184912e+01;-3.218313e+01;2.011859e+01;-1.779504e+00;-1.672035e+01;1.423826e+01;1.150200e+02;2.097093e-01;7.953405e-01;3.539604e-01;9.550179e-01;1.954984e+00;5.948703e+00;-1.220734e+00;6.969103e-01;-4.320553e+00;-6.779924e+00;2.704711e+00;-1.616101e+00;3.992248e-01;4.767241e-01;2.103691e+00;1.298842e+00;-5.250736e-01;3.509606e-01;1.116221e+00;9.406307e-01;3.616584e-01;9.650614e-01;-1.522129e+00;8.805259e-01;-2.786651e+00;2.516927e-01
'unknown';0.060000;-1.808268e+01;-3.254064e+00;3.443503e+01;-5.605921e+01;3.496459e+01;-3.500059e+01;2.875963e+00;-2.761713e+01;3.331096e+00;-6.165981e+00;-2.588528e+00;9.180803e+00;1.125944e+02;1.405763e-01;1.791599e+00;8.097900e-01;6.472779e-03;5.872017e-01;7.536260e+00;-8.690987e-02;1.775055e+00;1.806970e+00;-6.598910e+00;4.527866e+00;-6.094036e+00;1.829749e+00;5.673397e-01;1.011458e+00;9.599671e-01;-6.326596e-01;3.709773e-01;-1.928513e+00;2.532604e+00;2.271316e-01;2.364505e+00;7.235112e-01;9.085242e-02;-6.366612e-01;2.028379e-01
'unknown';0.070000;-1.417422e+01;3.943521e+00;4.337258e+01;-3.836654e+01;5.427377e+01;-2.142145e+01;1.892015e+01;-2.804223e+01;7.228769e+00;-2.217496e+01;-6.459142e+00;-4.606249e+00;1.145944e+02;1.343390e+00;5.253633e+00;2.167321e+00;-3.796215e+00;-1.480995e-01;-1.676035e-01;4.069194e+00;1.838334e+00;5.554636e+00;-2.568321e+00;1.211078e+00;-3.448794e+00;8.071617e-01;8.169325e-02;-2.343211e-01;-2.467453e-01;-6.323424e-01;-5.832052e-01;-3.972717e+00;1.926466e+00;-1.634411e-01;2.921804e-01;2.057281e+00;-5.888932e-01;1.943912e+00;-3.062440e-01
'unknown';0.080000;-1.192297e+01;-4.626314e-03;3.842317e+01;-5.133657e+01;4.384404e+01;-3.106571e+01;2.734721e+01;-2.744480e+01;3.041510e+01;-1.511522e+01;-5.636953e+00;-8.038221e+00;1.201877e+02;1.596663e+00;1.471952e+00;1.407441e+00;-2.071311e+00;5.299473e-01;-4.587534e+00;9.491156e+00;1.323253e+00;5.696674e+00;-1.381201e+00;1.173776e+00;1.779277e+00;9.472420e-01;-4.901689e-01;-9.908941e-01;-6.769456e-01;1.129503e+00;1.287039e-01;-3.542855e+00;1.651554e-01;-4.389573e-01;-3.558208e+00;1.605895e+00;-6.899863e-01;3.269091e+00;-9.168124e-01
'unknown';0.090000;-1.339379e+01;7.680692e+00;4.492901e+01;-6.884464e+01;4.120182e+01;-4.444921e+01;3.995946e+01;-2.307762e+01;3.434977e+01;-1.014649e+01;-9.140746e+00;5.603808e+00;1.152592e+02;-1.098680e-01;-2.164416e-01;-1.178591e+00;-1.167802e+00;-9.324147e-01;-7.852987e+00;3.622566e+00;1.056053e-01;-4.804503e+00;8.976284e-01;1.437291e+00;4.166801e+00;-6.907417e-01;-8.177665e-01;-2.035163e+00;-1.197304e+00;2.341848e+00;-1.564557e-01;-6.979961e-01;-2.005463e+00;-6.140032e-01;-4.151580e+00;5.223082e-01;-4.174892e-01;1.982106e+00;-4.999529e-01
