name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;-3.490156e+01;1.140023e+01;1.118849e+01;1.283724e+01;1.264104e+01;8.801184e+00;3.819258e+00;1.298513e+01;1.625746e+01;1.507845e+01;7.822115e+00;9.852268e+00;2.527952e+01;-7.395169e+00;-6.963794e+00;1.312311e+01;-7.084132e+00;4.930615e+00;-7.488990e+00;5.104730e+00;7.528849e-01;7.542697e-01;-6.577539e-02;-6.558512e+00;4.268251e+00;6.070491e+00;1.265199e+00;1.700556e+00;-2.219937e+00;-3.035627e+00;5.685790e-01;9.742169e-02;-4.121489e-01;-4.072363e+00;1.768272e+00;-3.333153e+00;1.682699e+00;-1.313842e+00;3.156379e+00
'unknown';0.010000;-4.830850e+01;-2.072094e+00;4.047446e+01;-6.255817e-01;1.607257e+01;-5.068237e+00;1.237502e+01;2.258142e+01;1.286048e+01;1.920011e+01;-1.030611e+01;1.733021e+01;3.586858e+01;-5.118817e+00;-4.082219e+00;8.628885e+00;-1.343685e+01;5.381821e+00;-7.970319e+00;4.870264e+00;-8.323336e+00;4.160833e+00;-7.982365e+00;-2.507038e+00;6.216341e-01;1.314373e+01;1.764311e+00;3.149336e+00;-3.823663e+00;-3.480485e+00;6.016145e-01;1.235099e+00;-1.331851e+00;-5.120914e+00;2.341414e+00;-3.724390e+00;2.193255e+00;-1.366368e+00;2.958407e+00
'unknown';0.020000;-6.517393e+01;-1.668258e+01;6.216105e+01;-1.585200e+01;3.557835e+01;-2.170906e+01;2.506503e+01;1.195142e+01;2.172730e+01;1.268874e+01;-1.590633e+01;2.745455e+01;5.033744e+01;-2.207348e+00;9.819885e-02;4.270537e+00;-1.908591e+01;7.547908e+00;-6.761217e+00;3.161219e+00;-1.507082e+01;7.892346e+00;-1.277325e+01;-1.707563e-01;-4.776526e-01;1.831577e+01;2.119293e+00;3.448747e+00;-4.094418e+00;-1.807778e+00;-5.730414e-02;2.230553e+00;-1.967255e+00;-3.226990e+00;1.466727e+00;-1.851341e+00;1.676479e+00;-1.051950e+00;8.692337e-01
'unknown';0.030000;-4.535946e+01;5.030542e+00;2.884664e+01;-4.000237e+01;2.808149e+01;-1.579529e+01;1.754769e+01;-2.811468e+01;3.432671e+01;-2.363852e+01;7.151153e+00;4.159297e+00;7.846920e+01;-1.167524e+00;5.251888e+00;-1.568923e+00;-1.848567e+01;6.630042e+00;-1.677382e+00;-5.827700e-01;-1.693983e+01;8.892302e+00;-1.233399e+01;1.213887e+00;-1.906367e-01;1.473989e+01;1.008167e+00;1.522071e+00;-1.659136e+00;1.983639e+00;-6.824580e-01;2.153569e+00;-1.294172e+00;1.471293e+00;-6.930040e-01;2.371815e+00;-1.195063e-02;1.158774e-02;-2.812623e+00
'unknown';0.040000;-4.741282e+01;8.339908e+00;3.835508e+01;-6.290389e+01;4.437613e+01;-1.964137e+01;1.703902e+01;-3.702093e+01;4.498608e+01;-2.736847e+01;-1.760296e+00;1.404946e+01;9.555804e+01;1.225648e+00;5.612887e+00;-2.250078e+00;-1.359861e+01;4.019984e+00;5.173075e-01;-2.005029e+00;-1.107382e+01;5.722170e+00;-7.146670e+00;-3.657951e-02;-5.853609e-01;9.618579e+00;-2.560246e-03;-6.185249e-01;2.921237e-01;5.066221e+00;-2.409090e+00;1.471471e+00;4.726210e-01;3.885924e+00;-2.904861e+00;4.775694e+00;-1.327869e-01;-7.334448e-01;-4.806001e+00
'unknown';0.050000;-6.302668e+01;1.167611e+01;4.453283e+01;-6.952799e+01;4.482389e+01;-1.448899e+01;1.347418e+01;-3.763155e+01;4.569260e+01;-2.244123e+01;-1.130969e+01;2.307957e+01;8.695773e+01;-1.794480e+00;7.707901e-01;3.593513e+00;-6.262304e+00;3.733492e+00;-8.417368e-01;9.825271e-01;-2.965371e+00;1.780902e+00;1.063422e+00;-2.633879e+00;7.334269e-01;3.429205e+00;-3.420738e-01;-2.258048e+00;1.734558e+00;5.561317e+00;-3.051551e+00;-3.187687e-01;2.920934e+00;3.482664e+00;-3.948435e+00;4.660954e+00;9.893111e-01;-2.063289e+00;-3.760042e+00
'unknown';0.060000;-5.021209e+01;8.059080e+00;4.306756e+01;-6.908224e+01;4.730708e+01;-1.977567e+01;1.707664e+01;-3.865924e+01;4.465521e+01;-2.364326e+01;-6.858811e+00;1.506761e+01;9.418607e+01;-1.906672e+00;-7.538767e-01;3.149937e+00;1.335144e-01;-3.049267e+00;1.783166e-01;4.741675e+00;-2.628429e+00;-3.076258e+00;4.406517e+00;1.089192e+00;-4.606908e+00;-5.889587e-02;-5.595244e-01;-2.393479e+00;1.476305e+00;4.506219e+00;-2.940477e+00;-1.332940e+00;3.709556e+00;1.916484e+00;-3.815049e+00;2.602041e+00;2.368637e+00;-2.064931e+00;-2.103343e+00
'unknown';0.070000;-5.293223e+01;9.024906e+00;4.445797e+01;-6.822472e+01;4.528348e+01;-1.993683e+01;2.244152e+01;-4.212238e+01;4.339665e+01;-2.018401e+01;-3.468985e+00;7.317358e+00;9.630121e+01;-1.311733e+00;-2.854970e+00;4.403858e+00;2.454852e+00;-5.093088e+00;-3.101730e+00;1.064855e+01;-3.749203e+00;-6.450661e+00;5.194189e+00;5.597557e+00;-8.496307e+00;7.784179e-01;5.302672e-02;-1.590554e+00;2.713728e-01;2.699249e+00;-1.975377e+00;-1.662216e+00;2.245789e+00;1.557799e+00;-2.939755e+00;-3.310215e-01;2.936270e+00;-6.767759e-01;-6.982021e-01
'unknown';0.080000;-6.199340e+01;5.896124e+00;5.414220e+01;-6.288795e+01;2.890000e+01;-1.602587e+01;3.626372e+01;-4.791766e+01;3.075276e+01;-6.464492e+00;-2.346870e-01;-1.103972e+00;9.059182e+01;-1.813348e+00;-4.541630e+00;4.726276e+00;4.573905e+00;-6.269112e+00;-5.017397e+00;1.170974e+01;-1.099483e+00;-9.237292e+00;3.798148e+00;7.690888e+00;-6.295150e+00;4.272575e-01;1.962246e-01;-5.726436e-01;-7.066363e-01;9.863226e-01;5.503584e-01;-1.409496e+00;-8.399630e-01;2.570527e+00;-7.116291e-01;-2.340203e+00;1.230785e+00;2.017650e+00;-1.323876e-01
'unknown';0.090000;-6.369468e+01;-1.517262e+00;6.101480e+01;-6.035088e+01;2.856199e+01;-3.187254e+01;5.712338e+01;-5.174836e+01;2.039052e+01;-5.059666e+00;1.336604e+01;-1.131617e+01;9.264695e+01;-1.576008e+00;-5.288101e+00;4.162208e+00;5.013746e+00;-4.533470e+00;-6.554962e+00;8.727443e+00;4.059150e+00;-9.837357e+00;-2.875010e-01;8.746625e+00;-1.806332e+00;-3.048820e-01;5.428038e-01;7.981331e-01;-1.896367e+00;-4.926522e-02;1.665430e+00;2.737374e-01;-3.847346e+00;3.091724e+00;7.782166e-01;-2.441306e+00;-6.506337e-01;2.855979e+00;-1.221024e-01
'unknown';0.100000;-5.389760e+01;-9.377984e+00;5.842053e+01;-5.014964e+01;2.432226e+01;-3.889480e+01;5.828439e+01;-3.934366e+01;9.971817e+00;-1.221470e+01;2.317812e+01;-7.091374e+00;9.814949e+01;-7.934109e-01;-2.400529e+00;-2.624191e-01;3.785680e+00;-5.772842e-01;-5.142550e+00;1.502414e+00;6.320026e+00;-4.941056e+00;-4.553655e+00;5.668581e+00;2.136352e+00;-1.791840e-01;4.058968e-01;1.569518e+00;-1.680635e+00;-9.732136e-01;1.640300e+00;1.312471e+00;-3.552099e+00;1.245847e+00;1.600726e+00;-9.978834e-01;-1.450641e+00;1.115627e+00;1.604736e-02
'unknown';0.110000;-6.486017e+01;-9.778545e+00;6.312984e+01;-4.952515e+01;2.490499e+01;-4.127717e+01;5.506839e+01;-2.611363e+01;4.600343e+00;-1.874642e+01;2.855774e+01;1.279399e+00;9.099796e+01;8.923176e-01;6.514521e-02;-2.583630e+00;2.602638e+00;3.881491e-01;-1.670467e+00;-3.484517e+00;7.999661e+00;-4.707696e+00;-2.836439e+00;3.355542e+00;1.567838e+00;4.711266e-01;7.490959e-01;1.242274e+00;-7.694776e-01;-1.374236e+00;8.251315e-01;1.776208e+00;-1.525110e+00;-1.715063e+00;2.154027e+00;9.097460e-01;-2.015508e+00;-8.229108e-01;4.438469e-01
'unknown';0.120000;-6.537772e+01;-1.975878e+00;5.177258e+01;-4.937242e+01;2.784208e+01;-3.703630e+01;4.480328e+01;-2.913489e+01;1.394257e+01;-2.238939e+01;2.051237e+01;3.280003e+00;9.052039e+01;-1.018027e+00;6.293393e-01;-3.039814e-01;9.133911e-01;-5.284201e-01;-8.972893e-01;5.522537e-02;3.159497e+00;-3.798496e+00;8.319960e-02;3.133224e+00;-2.404098e+00;1.194900e-01;7.826458e-01;1.620768e-01;7.989534e-01;-1.550616e+00;-1.193014e-01;1.664628e+00;7.571220e-01;-3.683297e+00;1.714745e+00;2.772892e+00;-2.421152e+00;-1.725410e+00;4.085063e-01
